identificador_boe,publication_date,source_document_sha256,year,boe_series,pre_model_decision,batch_id,batch_rank,batch_hash
BOE-B-2024-14191,2024-04-19,42291dada08990c0a5b3f8653ea61956f91508b3aadcd7173d117c35c661144f,2024,B,MODEL_REQUIRED,main-13,1,985407cae66e1675c2ead06979aea6645769c9f313724ac955470b33ef0ffa0e
BOE-B-2024-14140,2024-04-18,c2030b155e6b91cb76967d912d65684acf8488c3cb27179aa2f84bfcc8285468,2024,B,MODEL_REQUIRED,main-13,2,9856cb78df925b788289cb8e0443a75cbd19bf294ddeabeb7db5d7d9452111cd
BOE-B-2024-27308,2024-07-24,b81b45bfc075e4cbe2d6fb8e2b98537b80fb40f2a15aeeccbdd37f8640fc3c6b,2024,B,MODEL_REQUIRED,main-13,3,985b6b8c569038d763bbc04a779448f02ce4946464e07737de861b1774c14675
BOE-A-2026-12701,2026-06-11,501ae6adaa78a92e4c792f21fbd39e5ad15b5dbf39bf1a2e57202344c4f17b3b,2026,A,MODEL_REQUIRED,main-13,4,98686d22531224b397e217e889cef3ca5a0235ddb4b9f0b72177cac8d39191a2
BOE-B-2026-17411,2026-05-27,1219dde9f441c9eeab2aa236b748d058fcf69e005522b52bb9cef82c7e970ce3,2026,B,MODEL_REQUIRED,main-13,5,986cbed261b925c5f30780008bd484ae372c70f12cc3aba017e66ada25ad5aeb
BOE-B-2026-5062,2026-02-20,4723729ae7540081b772d7f81103fd5bc9e29fdd63be1ebe176db46b4cacc504,2026,B,MODEL_REQUIRED,main-13,6,987343ab117b3553548300b8bed6e8d13fd515b4acf39c8780cac2bbfab369cf
BOE-B-2026-8303,2026-03-17,8c68a1828fe6754e188e812e10c740c538913cc1704ec9351b29c4b96b55884a,2026,B,MODEL_REQUIRED,main-13,7,987810f9b0ea6a354741e1f2f51f4d4fda0f4ea7b648c71cbb01f7518af87565
BOE-A-2024-123,2024-01-02,18b3695948f437169e7ab78e2ad89e14f8e5062fbb501543826ee8ab7f493e8f,2024,A,MODEL_REQUIRED,main-13,8,988029f81486fda92bf984cfd628c07b0237032b3a1e905ced33e0aa7b6cc3b9
BOE-A-2026-9172,2026-04-27,998dd36cc1e6b19e55a29903f4366303be3d95dcdd969febf34123f46c4b57cb,2026,A,MODEL_REQUIRED,main-13,9,98c05dc0b16bcdc08e304ae14c4660fcf95f46799ca9a3e3ca25d746ebce1733
BOE-B-2026-25935,2026-08-03,a1b66cd6c63aa4aecce9b69c5546d95ce4b61d234e11b8eee32eb0d5dfad139d,2026,B,MODEL_REQUIRED,main-13,10,98d9128b7813a8ed5663edb9a78d2de277920948881220ef3dbfd53904c65c84
BOE-B-2025-40663,2025-11-06,4d91847e208951aa7283bfd1a7c9d7d8fc545e4289ef10489d09881b1e56a068,2025,B,MODEL_REQUIRED,main-13,11,98db1f57971c2455599ff671305beb1fd5223ec4bff4fe0579b53a2df8342437
BOE-B-2024-25621,2024-07-06,652363926cbd1fda4928832d6eafab4194b6bb0ea04878f253448fbd2663b3de,2024,B,MODEL_REQUIRED,main-13,12,98df9d95f1ce43e351dd10367a19493eb5eb88f2f9a4af41995611bc9656d7ee
BOE-A-2025-13862,2025-07-05,183086a7002540d190c54ae02596ef07299e8c6ed1b0c5cff34dc1c4056d2e6e,2025,A,MODEL_REQUIRED,main-13,13,98ef79cbb62f9771b9572e6592ce987ba2f507af1455cc231c8bc1d57993a151
BOE-B-2026-20436,2026-06-16,48d42dc6833cf0a60963b0e378c52bedcd354c6c8718f9e29b4c9dc14e02e1f7,2026,B,MODEL_REQUIRED,main-13,14,98f113cda3af6a76237866ffbb657f411bc84e2c7acf26f9a6f7bf1f65f0f21e
BOE-B-2024-45020,2024-12-09,c31356edd718f3b3893b5d42bf70230dc219e50f28ea508ce2317175051084e8,2024,B,MODEL_REQUIRED,main-13,15,98f56e555f58ed6f35ee24f79866d79a4a455d153e66af9ba860e78d6a0d31ed
BOE-A-2024-17008,2024-08-17,3eba7bae662c6aeb768731dd15def7936f5677bfa1e42ae80543ea7f274d09e7,2024,A,MODEL_REQUIRED,main-13,16,99112476615e3f39840440cc6ca25327a484c12bdbc2793c5c69a90c1ce11eec
BOE-B-2025-39031,2025-10-27,a3cda7e47d3190ec5559271d986bb4973d6f1b8c9e839e9350262f33870b7c96,2025,B,MODEL_REQUIRED,main-13,17,991205a9584ff47f0416509a8dcdae5ef7731ca27c25fdb25cb4c6355a3ae315
BOE-B-2024-27922,2024-07-31,675d29758836d747c1bbe5f0577f9a749fb2f7b398de63fed832af83af3b8fea,2024,B,MODEL_REQUIRED,main-13,18,993de7720256a899f82de2d4b41a40d2fba294f21219c8edfa60f748151b5fce
BOE-B-2026-2201,2026-01-27,a71ff402dbb7206c349af1d328921686e0de9435cd77df7b643f64f445bffaf6,2026,B,MODEL_REQUIRED,main-13,19,996a9e90b06a188c5fd602fa604f745fbab9c83d9e286f9622485f0bcdeb89f7
BOE-B-2025-18535,2025-05-22,cd625d21605d136737d4a85e007a5134f128e16f9ce45a7a54d121d17a29cf18,2025,B,MODEL_REQUIRED,main-13,20,9994df0d2bba09e1ac8ba9fb5a4049bd6591f947bb9e49b764178d5b2219fbad
BOE-B-2024-13719,2024-04-15,19291ad2f2e0b1943d19c3680bad73cf2b44aa07ebb097cdc9af239db6f11a24,2024,B,MODEL_REQUIRED,main-13,21,99acbfa633cbe2de977fac5c3f7f3fc905afa65ce81e34f92520883469ed240d
