identificador_boe,publication_date,source_document_sha256,year,boe_series,pre_model_decision,batch_id,batch_rank,batch_hash
BOE-B-2024-3304,2024-02-01,693ec99bbe71810067c5516f09279fdcdca03b89a355cfd492cedf3a389c73fd,2024,B,MODEL_REQUIRED,main-04,1,24131abf234bcd24a3609ec2f21dfd23b88ba3e6d86a75e55afa2898e0c3592b
BOE-B-2025-16296,2025-05-07,184333a8e758aa0d12c27b993fdcf37b8cccaa4ff746e38948a90a9b3382e383,2025,B,MODEL_REQUIRED,main-04,2,24167a87c3a85cec04229de5910838847c4954285e40f3e465796224f1b800c2
BOE-A-2026-13868,2026-06-25,788ed73bf8a0b2dc7f1d200089a7868dd3937f6d68804bb2f20401866e59d519,2026,A,MODEL_REQUIRED,main-04,3,2423a845dd8384c713db374706798b328fa2470ce35ea9250124f92cc0dbdf7d
BOE-A-2025-434,2025-01-09,8f32934483d732162e694836358db6507a91ecbb6aa785b429dab2bca0fc58a8,2025,A,MODEL_REQUIRED,main-04,4,242c1c7c0da0053ca7a12c371785b4e384fb088e2a01a0d2ae695f54dfb08a76
BOE-A-2025-1792,2025-01-31,73dd9a558e3e04e27b2d5c12a21823fdd265371dbeca765b898cd7906a53812a,2025,A,MODEL_REQUIRED,main-04,5,243013295783e118027afe140fdbc1b46567a5a4e6e34a9b2fd4d3ce1633f60e
BOE-B-2026-8388,2026-03-18,e1113e02211884f9017d73a24fbe324a050348f72ae73acd94d081645b5a6f20,2026,B,MODEL_REQUIRED,main-04,6,243e193ed275c5d2e8409434805c95659b759fc7b0490396057205dca4054147
BOE-B-2024-42281,2024-11-19,6223b843c6428c80b72f213f22c3467d97ac03361f6e64e09685dac3d3fe98d9,2024,B,MODEL_REQUIRED,main-04,7,24500fd30fdef00128bbeb7cbd5d118827dec039dedf6d340dd6bac5523f236b
BOE-B-2024-8070,2024-03-07,0af5830c5de7b775e8dc035731f0ed5e750c9068dcbff4b45d079ee4a405ceb7,2024,B,MODEL_REQUIRED,main-04,8,2460011a309bfab47651d8d36e2e9172389d1ac668a0f1aa558dcabaef2e5db9
BOE-B-2025-6960,2025-02-26,4e540edb5d26d0f70d56e7c11fdc65e2a3781078f2d15c258cb19400904f5f31,2025,B,MODEL_REQUIRED,main-04,9,24609b3b2f917fe527d1d98083c8351fca456b10e181bb4f4e694094b673d251
BOE-B-2025-9108,2025-03-13,786aacd8fa60a2a5bcec4be33593fbb7634d46f9b73e5b4c74dafd0a70e180d2,2025,B,MODEL_REQUIRED,main-04,10,246c11694da45f6949db6ecca46923b8b87555a0fc913e6d1e0aba949d87dc40
BOE-A-2024-2443,2024-02-09,ea05a4165b3af16bb94c621d890932eaa70ed3eebff508c1f18b76c77bcfb4b5,2024,A,MODEL_REQUIRED,main-04,11,246f6a1402ed03b7580c0d65737f27401f242c64754bc27729609a5e756b1b37
BOE-B-2025-16996,2025-05-10,93cfa0b1efd3a622ef1c715bd50ac1cd611c0612e05689a6c3006770dd86bab5,2025,B,MODEL_REQUIRED,main-04,12,247608e84294e838fc435b78104aa0ebedd30533916b0f4fe307ce8b6fd951e7
BOE-B-2024-27307,2024-07-24,8bc58bdcaadb6d3748730851062c17d7fd149a87c65843684591adca1a3c7c97,2024,B,MODEL_REQUIRED,main-04,13,248729478ae7ed9693a369e1e9af6676594931be8e5519c09e8dbcbb979d5132
BOE-B-2025-3887,2025-02-04,c8df9d62baf6aa7ad2a8d58bfd9a4fe64b041a013c377db9b8f7d8284259b3ba,2025,B,MODEL_REQUIRED,main-04,14,249646d6885986b9188b1db44702e84a6a598d94aa016186f33736205bda64d6
BOE-B-2026-15531,2026-05-14,eea949d983a33e64c794a35e6da01fbd5d259146b28c3f03d9c5082682a2cec1,2026,B,MODEL_REQUIRED,main-04,15,249e0d9f29f8edaade19cd54d82a55182821bf1d0f534256f843e35c8c426094
BOE-B-2025-28007,2025-07-31,e41ad1345ce0f2f8c7fa18a258afbdc6bc0f3453a4c3444d81bad25590602ed4,2025,B,MODEL_REQUIRED,main-04,16,24a73c467c67fc96899f997b7d4b2342450e3ae74d921848d57eda7dda1cab3e
BOE-B-2024-30149,2024-08-26,5ba669537a3851e5e32fe731e34cb5590c98c3e524fe2fd02bca56a35ea0083d,2024,B,MODEL_REQUIRED,main-04,17,24a73cb4780246c3d34152df5074d85cce6bafcaca21677d6d49740c4ada6707
BOE-A-2024-21571,2024-10-21,8e46accdd5a1048e32fc732943496889de03f869c6140bc1ad1a7c1ee1715248,2024,A,MODEL_REQUIRED,main-04,18,24b35e6cc0d03ce6fe4e77dcdafe27327559a24faa42a7e8776266953c3fde8e
BOE-B-2025-28379,2025-08-04,06994393d3c22cfa7ddbe395543079519e414a10cde0b11d374c6c1e907f780d,2025,B,MODEL_REQUIRED,main-04,19,24b8bdb7bdcaaded8a86a4a300f959facd7efbc1276a28ccc082b2b4396a67ff
BOE-B-2024-28321,2024-08-05,265d996549a3ace4cd070844d875025383ac427ca283904cc0e79a15e403b400,2024,B,MODEL_REQUIRED,main-04,20,24c5dde853cecdb667e446865b6e1821871d62f384cef930926068dec0e83e74
BOE-B-2024-12799,2024-04-09,7e34723e15d458c017eff979b38aa78bd96a33bb21a696424d1a96ec6e7a6771,2024,B,MODEL_REQUIRED,main-04,21,24c65b68ebc68c7cfed465d18f8e8fc827378dc647c6acd68eda8a0cbd46e465
BOE-B-2025-12648,2025-04-05,be1cb797f2648f5f6f5bd03363f240ea050b7b391af85825f005d6470114111d,2025,B,MODEL_REQUIRED,main-04,22,24d7077613b051c8efe996db8bc3a4d4c9682c76188f3f61d483ed6ab24b90fb
BOE-A-2024-16591,2024-08-09,196ee92dedd948817a8c35ef58de7259342b935aab08adc79f94580336c9dbe2,2024,A,MODEL_REQUIRED,main-04,23,24d70cbb49ef36f4642c156baa7edc6a0fe429f0012ee4277742c3ba44cbfe3a
BOE-B-2026-4867,2026-02-18,20cc2fa31558f16fdc78937a08e8c18cf42ead2329eb67ab5a12085f2c472b82,2026,B,MODEL_REQUIRED,main-04,24,24dd42419e9594212a5b962f9c055e4af3d348d5fcd1cb288a868bf893efa5ff
BOE-A-2026-3886,2026-02-19,bd79f11b11a33d47c0956e2411c66993c2142a052e85111b46d4a934ba5180a3,2026,A,MODEL_REQUIRED,main-04,25,24ec330d92cccdba8a6ff68812cf34aa70567a7604f8216e2d6f19e4e98b9bb4
BOE-A-2025-6172,2025-03-27,82d70a0b2840ce127b19c637da06b8647b14a0d514e9cf1f1badba2e19904fc3,2025,A,MODEL_REQUIRED,main-04,26,24f99945b457e5fe6ff1d11f761f3d959d7236e7456076529c6ac50658510591
BOE-B-2024-8821,2024-03-13,9b1fc7f0eb2fe57f4f81f62ace93cbc2f4a6582557a20d22b3a4479ee3602aac,2024,B,MODEL_REQUIRED,main-04,27,2516f98bca23edcb4103f407082a81c2605de56b1998d51750cb404d1b90d7bd
BOE-B-2024-639,2024-01-10,da3d8ae6e56c5b9a519e40575a0b195b60cba997125f7a309fbead301b76e387,2024,B,MODEL_REQUIRED,main-04,28,2524e52552d92580a025bcf1ab8cc1e1dbdc5f6f907a946c777330a0bac4cd5c
BOE-A-2024-25774,2024-12-10,f6d43d07a09e15176369ad6f937afac9d1c4b10a3079cc46eb1884e8e5d01f2d,2024,A,MODEL_REQUIRED,main-04,29,25344a06c700d47032f55b9b7156f2000a5bf6bfccac49422608000bd3937d95
BOE-B-2025-21043,2025-06-06,11ae899201b590dc37df730c5eccd885167107d433d6a3a7da4f86d7fb6452f0,2025,B,MODEL_REQUIRED,main-04,30,253b33d9ffc110452c5aa8df904ef71d865f472d418f7f951d89129964f80ef5
BOE-A-2024-13559,2024-07-03,bfeb37d35a3c86aa2a9be8617f300521cd243147674d5f751788d23399e4a026,2024,A,MODEL_REQUIRED,main-04,31,255e3ca9e848498a96074cba3df972cb4db330d2f72af9d5148f1ba2dc55a240
BOE-A-2024-24337,2024-11-21,db4c109777c259283c0729c24ac855cc216dc3907c91e3f5c10ce8f0eeb9f961,2024,A,MODEL_REQUIRED,main-04,32,255ffe234794ad65c4adee13e013fe1052f51c5dd1dddcdd2a2ec672620ec03b
BOE-B-2024-47195,2024-12-24,749f322df5008224bc933cbb6f117f31076e886a126ef2e4f00722988e58b36b,2024,B,MODEL_REQUIRED,main-04,33,256a874407b2f9ac2c065165a91be97098514d146278f80b249e2e167c81d3a4
BOE-A-2025-22322,2025-11-04,9734aeffe516737683d4ff39a59075fc69839ce326fbe93d5c96cd7cde373f5a,2025,A,MODEL_REQUIRED,main-04,34,25705ad7533a46516a06503446c341660ad5a3b6006af91beee76a18c2b387ea
BOE-B-2024-41347,2024-11-14,644be2c52d7c67e2db7d77b4676bb49ca47df4e97d73ded63ba538951782b5fc,2024,B,MODEL_REQUIRED,main-04,35,2581494db657b951a1a88db0e6e868acd22ceb1406db47afb92ce88de4a76c99
BOE-B-2024-26796,2024-07-18,e88f1c4601a2ea4295de7020b0c338db827192b257166f52b654a97d1b3fe068,2024,B,MODEL_REQUIRED,main-04,36,2588425e045c866bb533229ed6209bae3c5196904c22ee91d0d397a26e3ae943
BOE-B-2025-17013,2025-05-10,ea2650985730205fc8ee9d336e6c7536b06775d6090b3326706d93044f05b404,2025,B,MODEL_REQUIRED,main-04,37,2591755469a885847db2416efed99ac3635aa44c94b1ae994a0a3c34543422e1
BOE-B-2026-13204,2026-04-27,77a39f92df26e0c07a84abd2cbbeee4b6fc8fd6c37fc8ccc4c4e8cdeb370b859,2026,B,MODEL_REQUIRED,main-04,38,259181e0c9783de915398d10d13c809ad8114ed13e83013e72eb634d4ef5df07
BOE-A-2024-21206,2024-10-16,ac7c0ae2fc8331bbfeee48d121a3963414abba9e244df8aad235d9b1ebb7a78c,2024,A,MODEL_REQUIRED,main-04,39,259e2f103f8f6f03ff3ba6a26ac6ce00479c448bc138a7693979b4fe841cbe5c
BOE-A-2026-4766,2026-02-28,871402b415cde45834aa96dd4454fc6ef7d8869bf9b50eedc42c51502fa3bdc4,2026,A,MODEL_REQUIRED,main-04,40,25a5a255f4287ea5ea0d60f019aec7aa875b817476b645b64fd4581780a7b18f
BOE-A-2024-19371,2024-09-26,62e11736ff39699a32ef1848de7ab97891217dc5fc4a59bfeae85f35ca722f62,2024,A,MODEL_REQUIRED,main-04,41,25a930071c5134271fbb110f9ec92170a1d7184e472ddde440e7a113ced0ca43
BOE-A-2026-2315,2026-01-31,23a3dae857504e5e05c94c3fb4163d0245c79c04b5e7ef86871049cf705a41bf,2026,A,MODEL_REQUIRED,main-04,42,25ab5968599dcc3c7fd3a9f6be84d0e7ea5f9b186a83214b604d2958934319a9
BOE-B-2024-31813,2024-09-10,65ff0274835287c9e57474481700d4ae63f13bc4b2497c19d93e8272ebb8bcd5,2024,B,MODEL_REQUIRED,main-04,43,25b280dd0a94fe62a9c406d11b666a7cccf217d0f5e67e55294c2450b7b11ee2
BOE-A-2025-25793,2025-12-16,8181b9cf9ea783687bc2da754bce0d37e34b3bd13634a43b2cf81bc7c1a44bd3,2025,A,MODEL_REQUIRED,main-04,44,25c1e909b620319ee2a4a177ee14a844e58ff3581249ec7ece69d9feeefbcf75
BOE-B-2025-27744,2025-07-29,d77b2e572ec088a35a53f3db1410641b5d7321d05af6d73b5875c0f440fbb18a,2025,B,MODEL_REQUIRED,main-04,45,25dffd9e90cabb751160e7652553d78f9acae60471c898b2abcf810ce40ce8fb
BOE-B-2026-9162,2026-03-24,3760aab58f057980f1f330dac792c763f78c175a910aeec9d75b9bb79a81fae3,2026,B,MODEL_REQUIRED,main-04,46,25eb5886faadcde14fd8d0ea30fe12d296505323b337b4d000206f87518d6f5c
BOE-B-2024-4235,2024-02-08,c943331cb06e2cac6639113d140288b24469cec942f87456be4a2bf174191bc2,2024,B,MODEL_REQUIRED,main-04,47,262362a72b16507425835dadc30aa3f4bcfa11ec229a9bf0719abf0fb50732fc
BOE-A-2025-21362,2025-10-23,890cf076448890c4cce18b8c6499b907f16c948bb195d8e7844870cf5bdf49dc,2025,A,MODEL_REQUIRED,main-04,48,2647cc8a439948c902ee9fbe631e8410f1b87cf713b0e648d88ee84b3980ab05
BOE-A-2025-4054,2025-02-28,506442c865a79cd7dd54f694535cf05fbb18a99015a0a2d233000a658b6455b7,2025,A,MODEL_REQUIRED,main-04,49,265d7e9f87e49a4b599fe849f4149d2fa2eae37482a3021590612644c08d57a7
BOE-B-2024-35032,2024-10-02,14f26e2fc2dfa26689bd8db12693191b11d165cbe302ba8d9afab4d719ef5628,2024,B,MODEL_REQUIRED,main-04,50,265e71319c5c81f50af045bc6575b0af757ea9617ab07b4f6b23178df422f336
BOE-A-2026-989,2026-01-17,d243719fda2531363bd99417b3aa0ef274ce47825e30890d6dadef43deee50ae,2026,A,MODEL_REQUIRED,main-04,51,269f54049f66e75d1382645a4a64eb6f36f33557ce370c354404cc50477b9069
BOE-B-2026-7613,2026-03-12,161d0fa6bef927062cfe6c4ab77716f1b943645e77a16926d6bdc393fd427517,2026,B,MODEL_REQUIRED,main-04,52,26b123d616984fc166a4f2c81c80ecb4e87c5c7a3109c8c9079cb80361680c70
BOE-B-2025-12136,2025-04-02,39e78a43e8ad78f651fcf43dab03631044df011697e07e2e807f162de8c48940,2025,B,MODEL_REQUIRED,main-04,53,26b9a9fb4c1178ec17e6ca69a7aba82d251f13b667eece806c7cda6c1332e237
BOE-B-2026-21274,2026-06-22,2a54b3e88734cd9a854ee973ce7da983868426f71f2510a16c7cb3c223f4ec18,2026,B,MODEL_REQUIRED,main-04,54,26cc45f6753dd453e30a4788cffa24174098e45a67c953d6ecf9cfced8b48428
BOE-B-2025-40821,2025-11-07,7b1db313b5689ea141868f38aaeda8bf0c703fcbb12525e21ed3d8675d3f7540,2025,B,MODEL_REQUIRED,main-04,55,26ce95787264d19910d4b54edbcb89266219b87dc18007eb38cd29e4a735e7ae
BOE-A-2025-19877,2025-10-06,b892d9e5d7cbdac4a05674727e7848c1e85b1d671afaf534904ed37574c39f31,2025,A,MODEL_REQUIRED,main-04,56,26e75e98b3339b54957f28691d9ff5d9d31152a9da8ed31b3d4ca1952f79d3a9
BOE-A-2024-17468,2024-08-28,4497c67e024dc824d99a5c97b98b0dfe03e2d0b32540b96adfb52de209619f5f,2024,A,MODEL_REQUIRED,main-04,57,26ebe21df9dbe0d541b9b86483511a0046f8e0dc7f31137ff51cda363959290e
BOE-B-2024-28608,2024-08-07,5a49b116ba3a09cd201b1ac3247d04d718fa2a4752f6b44c17a534b6f6be6c46,2024,B,MODEL_REQUIRED,main-04,58,270d70b6a79990cdb200321f6612d09bf1488b4dbf327d9a3e0567d11ced2d3b
BOE-A-2026-9142,2026-04-27,276f31a0a5a87e8ffedbe050aebdfcda14c98a6f86213436790509ab340b3505,2026,A,MODEL_REQUIRED,main-04,59,27260e286151aef6d26e81f4a9c2cf7c20612921ea67264796843376706de2b6
BOE-A-2024-9820,2024-05-15,06386997efb560abaa1d9cf4ce3de2390c49d961d98268fdb0bca7a89090ca12,2024,A,MODEL_REQUIRED,main-04,60,2727d3182bc2ef16f85c335bbc1d061cf178ddfd0070642bf7308b19acc5ea99
BOE-A-2026-5593,2026-03-10,c7915a88488e54d9f0e576260e33386197e284154310c3c213e70c2a4e4ab4a9,2026,A,MODEL_REQUIRED,main-04,61,2728fd7b2e273e905cb0f35fce103d711204ae39f9830c991b07010bf9083031
BOE-B-2026-19389,2026-06-09,89dfcecbede7a1456a5ec13cd178a6e29280f144e0053e17ae1a116c809c45b5,2026,B,MODEL_REQUIRED,main-04,62,2729798ec8e66118b9eb5bed149c421936c8dc2786c8d8c2741b95db8e7a6e29
BOE-A-2024-1038,2024-01-19,693595a73e4f1bda21ba20b5e23ce6f92fec7a9f1ec3cf34244555c063188158,2024,A,MODEL_REQUIRED,main-04,63,2732eba80c7227ed6caa4f6fddc2ad2c1ecaa89d0e6130d12adcdbd30e379cc3
BOE-B-2025-25122,2025-07-03,fd5466f50da3ed10594643ce36d273e1e70acf583cd3bf524ab85b8ac5eda509,2025,B,MODEL_REQUIRED,main-04,64,27338900a8c3a9f70f22356f83b0526efcc9b2710ba72573f25290e2710ae17a
BOE-B-2025-4157,2025-02-07,7c9662343fdcbbe973cd16fbd987d3db746db8ee5670640beb424b89d04d0fff,2025,B,MODEL_REQUIRED,main-04,65,274425e0285a2c385781aae21e935809beaba9ba896111e514841ab26b3613ef
BOE-B-2025-39526,2025-10-30,3a5516b50915096dc3072809b6cba150ab35a848cd854f6bd4ba11cfe6c07666,2025,B,MODEL_REQUIRED,main-04,66,27493f9e802d49959ac338e26c797860b0fb10b466db703adb0c76546ad82c81
BOE-A-2026-9583,2026-05-02,6a5c46f0481474284d44ac9ea69115a3077811fc1622b828e02bd3fc0d23553b,2026,A,MODEL_REQUIRED,main-04,67,27569b6047895ebc24f4ff6e4477b3ded8088e4f5368723add30348f7dc09ef2
